index,url,brand,name,price,discount_price,thumbnail,color,category,tone
0,https://store.musinsa.com/app/goods/876556,디더블유에스 컴퍼니,LHERITAGE 롱 슬리브 (차콜),"38,000","19,800",https://image.msscdn.net/images/goods_img/20181010/876556/876556_1_500.jpg,3,longsleeve,fall
1,https://store.musinsa.com/app/goods/1145010,무신사 스탠다드,베이식 긴팔 티셔츠 [멜란지 그레이],"13,900",,https://image.msscdn.net/images/goods_img/20190905/1145010/1145010_3_500.jpg,3,longsleeve,summer
2,https://store.musinsa.com/app/goods/1144471,무신사 스탠다드,크루 넥 긴팔 티셔츠 [멜란지 그레이],"14,900","8,890",https://image.msscdn.net/images/goods_img/20190905/1144471/1144471_3_500.jpg,3,longsleeve,summer
3,https://store.musinsa.com/app/goods/2307530,다운블로우,FW 남자 골프웨어 배색 반집업티셔츠,"79,800",,https://image.msscdn.net/images/goods_img/20220114/2307530/2307530_2_500.jpg,3,longsleeve,summer
4,https://store.musinsa.com/app/goods/2302186,다운블로우,남자 골프웨어 배색 반집업티셔츠,"79,800",,https://image.msscdn.net/images/goods_img/20220112/2302186/2302186_2_500.jpg,3,longsleeve,summer
5,https://store.musinsa.com/app/goods/2302852,에잇세컨즈,라이트 그레이 베이직 코튼 스웨트 셔츠_릴랙스핏 (422141LY12),"29,900",,https://image.msscdn.net/images/goods_img/20220112/2302852/2302852_1_500.jpg,3,longsleeve,fall
6,https://store.musinsa.com/app/goods/1173551,제로,Oversize Water Washed L/S T-Shirts [Charcoal],"32,000",,https://image.msscdn.net/images/goods_img/20191001/1173551/1173551_1_500.jpg,3,longsleeve,fall
7,https://store.musinsa.com/app/goods/2301027,다이나핏,MODE (모드) 긴팔티_Grey,"69,000",,https://image.msscdn.net/images/goods_img/20220111/2301027/2301027_1_500.jpg,3,longsleeve,summer
8,https://store.musinsa.com/app/goods/961845,드로우핏,하이 벤트 레이어드 티셔츠 [D.GREY],"39,000","29,250",https://image.msscdn.net/images/goods_img/20190222/961845/961845_6_500.jpg,3,longsleeve,summer
9,https://store.musinsa.com/app/goods/2292847,세인트제임스,Guildo U Elbow Patch (035) ASJU2212644-035,"128,000",,https://image.msscdn.net/images/goods_img/20220105/2292847/2292847_1_500.jpg,3,longsleeve,summer
10,https://store.musinsa.com/app/goods/2295318,커버낫,어센틱 로고 롱슬리브 멜란지 그레이,"45,000",,https://image.msscdn.net/images/goods_img/20220106/2295318/2295318_1_500.jpg,3,longsleeve,summer
11,https://store.musinsa.com/app/goods/2295315,커버낫,레이어드 어센틱 와펜 롱슬리브 그레이,"59,000",,https://image.msscdn.net/images/goods_img/20220106/2295315/2295315_1_500.jpg,3,longsleeve,fall
12,https://store.musinsa.com/app/goods/2295162,헬븐,H/V 무지 기모 목폴라(21FW211231_POLOGRAY),"59,000","15,000",https://image.msscdn.net/images/goods_img/20220106/2295162/2295162_1_500.jpg,3,longsleeve,summer
13,https://store.musinsa.com/app/goods/2295761,나이스고스트클럽,스프레이 피그먼트 다이드 긴팔티셔츠_차콜(NG2CSUT553A),"59,000","47,200",https://image.msscdn.net/images/goods_img/20220106/2295761/2295761_1_500.jpg,3,longsleeve,fall
14,https://store.musinsa.com/app/goods/1130407,드로우핏,하이 벤트 레이어드 티셔츠 [CHARCOAL],"39,000","29,250",https://image.msscdn.net/images/goods_img/20190827/1130407/1130407_4_500.jpg,3,longsleeve,summer
15,https://store.musinsa.com/app/goods/1446484,무신사 스탠다드,베이식 긴팔 티셔츠 [라이트 그레이],"13,900",,https://image.msscdn.net/images/goods_img/20200514/1446484/1446484_3_500.jpg,3,longsleeve,summer
16,https://store.musinsa.com/app/goods/1173550,제로,Oversize Water Washed L/S T-Shirts [Grey],"32,000",,https://image.msscdn.net/images/goods_img/20191001/1173550/1173550_1_500.jpg,3,longsleeve,summer
20,https://store.musinsa.com/app/goods/1130409,드로우핏,하이 벤트 레이어드 티셔츠 [ASH GREY],"39,000","29,250",https://image.msscdn.net/images/goods_img/20190827/1130409/1130409_4_500.jpg,3,longsleeve,fall
21,https://store.musinsa.com/app/goods/2311119,육심원,레인보우스트라이프티셔츠 F 네이비리아,"98,000",,https://image.msscdn.net/images/goods_img/20220117/2311119/2311119_1_500.jpg,3,longsleeve,spring
22,https://store.musinsa.com/app/goods/2295915,캉골,리플렉티브 풀오버 1686 그레이,"95,000",,https://image.msscdn.net/images/goods_img/20220106/2295915/2295915_1_500.jpg,3,longsleeve,summer
